date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:23	9151/9151	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2022:41:36%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/leaf-three.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/leaf-three.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:23	6370/6370	---M--	200	added ('OK')	image/png	date:Sun,%2022%20May%202022%2022:45:08%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/leaf-four.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/leaf-four.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:24	5681/5681	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:07:06%20GMT	https://demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo1.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo1.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:24	6599/6599	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:07:48%20GMT	https://demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo2.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo2.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:24	6051/6051	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:08:16%20GMT	https://demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo3.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo3.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:24	6382/6382	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:08:44%20GMT	https://demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo4.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo4.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:25	8616/8616	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:09:08%20GMT	https://demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo5.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo5.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:25	8040/8040	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:09:36%20GMT	https://demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo6.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/client-logo/client-logo6.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:25	4020/4020	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:39:52%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape1.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape1.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:25	2766/2766	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:40:22%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape2.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape2.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:26	2898/2898	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:41:08%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape3.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape3.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:26	3146/3146	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:41:46%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape4.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape4.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:26	2725/2725	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:43:16%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape5.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape5.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:26	2536/2536	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2022:44:00%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape6.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/cl-shape6.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:26	10029/10029	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2014:05:22%20GMT	https://demo.webtend.net/html/munfirm/assets/images/background/footer-bg-shape.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/background/footer-bg-shape.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:27	3660/3660	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2013:50:40%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/footer1.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/footer1.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:27	2872/2872	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2013:51:18%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/footer2.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/footer2.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:27	3192/3192	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2013:51:46%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/footer3.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/footer3.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:27	4385/4385	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2013:53:22%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/footer4.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/footer4.png	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:28	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265423a7b-4d7%22	https://demo.webtend.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	E:/MunFirm/Arcelo/demo.webtend.net/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:28	89501/89501	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2015%20Nov%202021%2016:00:54%20GMT	https://demo.webtend.net/html/munfirm/assets/js/jquery-3.6.0.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/jquery-3.6.0.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:29	48944/48944	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202018%2005:29:48%20GMT	https://demo.webtend.net/html/munfirm/assets/js/bootstrap.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/bootstrap.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:29	1579/1579	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2026%20Dec%202021%2015:35:16%20GMT	https://demo.webtend.net/html/munfirm/assets/js/appear.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/appear.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:29	42863/42863	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Nov%202021%2015:39:16%20GMT	https://demo.webtend.net/html/munfirm/assets/js/slick.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/slick.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:29	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2011%20Sep%202019%2002:11:36%20GMT	https://demo.webtend.net/html/munfirm/assets/js/jquery.magnific-popup.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/jquery.magnific-popup.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:29	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2008%20Feb%202022%2001:38:20%20GMT	https://demo.webtend.net/html/munfirm/assets/js/jquery.nice-select.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/jquery.nice-select.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:30	5485/5485	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2021%20Feb%202022%2018:27:08%20GMT	https://demo.webtend.net/html/munfirm/assets/js/imagesloaded.pkgd.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/imagesloaded.pkgd.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:30	4445/4445	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2029%20May%202022%2016:18:32%20GMT	https://demo.webtend.net/html/munfirm/assets/js/circle-progress.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/circle-progress.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:30	35445/35445	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2009%20Jan%202022%2012:23:38%20GMT	https://demo.webtend.net/html/munfirm/assets/js/isotope.pkgd.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/isotope.pkgd.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:30	6300/6300	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2017%20May%202015%2012:30:06%20GMT	https://demo.webtend.net/html/munfirm/assets/js/wow.min.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/wow.min.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:30	27435/27435	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2004%20Jun%202022%2015:21:38%20GMT	https://demo.webtend.net/html/munfirm/assets/js/script.js	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/js/script.js	(from https://demo.webtend.net/html/munfirm/index.html)
22:27:31	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2004%20Nov%202023%2016:57:31%20GMT	https://fonts.googleapis.com/robots.txt		(from https://demo.webtend.net/html/munfirm/index.html)
22:27:32	11276/11276	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2025%20May%202022%2002:14:16%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/flaticon.ttf?954b58c9f48c7f681e89ca525a59a432	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/flaticona0c5.ttf	(from https://demo.webtend.net/html/munfirm/assets/css/flaticon.min.css)
22:27:33	6260/6260	---M--	200	added ('OK')	font/woff	date:Wed,%2025%20May%202022%2002:14:16%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/flaticon.woff?954b58c9f48c7f681e89ca525a59a432	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/flaticona0c5.woff	(from https://demo.webtend.net/html/munfirm/assets/css/flaticon.min.css)
22:27:34	5256/5256	---M--	200	added ('OK')	font/woff2	date:Wed,%2025%20May%202022%2002:14:16%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/flaticon.woff2?954b58c9f48c7f681e89ca525a59a432	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/flaticona0c5.woff2	(from https://demo.webtend.net/html/munfirm/assets/css/flaticon.min.css)
22:27:35	11444/11444	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2025%20May%202022%2002:14:16%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/flaticon.eot?954b58c9f48c7f681e89ca525a59a432	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/flaticona0c5.eot	(from https://demo.webtend.net/html/munfirm/assets/css/flaticon.min.css)
22:27:36	125921/125921	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2025%20May%202022%2002:14:16%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/flaticon.svg?954b58c9f48c7f681e89ca525a59a432	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/flaticona0c5.svg	(from https://demo.webtend.net/html/munfirm/assets/css/flaticon.min.css)
22:27:38	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.eot	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:39	134622/134622	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.eot?	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400d41d.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:40	77376/77376	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.woff2	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.woff2	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:42	90672/90672	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.woff	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.woff	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:43	134316/134316	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.ttf	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.ttf	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:45	730259/730259	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.svg	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-brands-400.svg	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:47	566254/566254	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.eot	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:48	566254/566254	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.eot?	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900d41d.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:49	186964/186964	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.woff2	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.woff2	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:50	264932/264932	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.woff	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.woff	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:51	565956/565956	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.ttf	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.ttf	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:54	2653263/2653263	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.svg	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-duotone-900.svg	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:55	493182/493182	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.eot	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:56	493182/493182	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.eot?	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-light-300d41d.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:56	189452/189452	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.woff2	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.woff2	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:57	251516/251516	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.woff	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.woff	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:27:59	492900/492900	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.ttf	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.ttf	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:02	453734/453734	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.eot	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:02	2438363/2438363	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.svg	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-light-300.svg	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:03	453734/453734	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.eot?	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400d41d.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:03	173220/173220	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.woff2	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.woff2	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:05	230072/230072	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.woff	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.woff	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:07	453440/453440	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.ttf	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.ttf	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:08	2176577/2176577	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.svg	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-regular-400.svg	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:09	387174/387174	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.eot	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:10	387174/387174	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.eot?	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900d41d.eot	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:11	140704/140704	---M--	200	added ('OK')	font/woff2	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.woff2	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.woff2	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:12	188028/188028	---M--	200	added ('OK')	font/woff	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.woff	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.woff	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:14	51661/51661	---M--	200	added ('OK')	image/gif	date:Thu,%2019%20May%202022%2015:34:38%20GMT	https://demo.webtend.net/html/munfirm/assets/images/preloader.gif	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/preloader.gif	(from https://demo.webtend.net/html/munfirm/assets/css/style.css)
22:28:14	386892/386892	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.ttf	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.ttf	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:14	1550/1550	---M--	200	added ('OK')	image/png	date:Tue,%2031%20May%202022%2020:18:00%20GMT	https://demo.webtend.net/html/munfirm/assets/images/shapes/wave.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/shapes/wave.png	(from https://demo.webtend.net/html/munfirm/assets/css/style.css)
22:28:15	1780044/1780044	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2015%20Jul%202020%2020:59:50%20GMT	https://demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.svg	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/fonts/fa-solid-900.svg	(from https://demo.webtend.net/html/munfirm/assets/css/fontawesome-5.14.0.min.css)
22:28:15	21253/21253	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2014:05:22%20GMT	https://demo.webtend.net/html/munfirm/assets/images/background/cta-widget-bg.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/background/cta-widget-bg.png	(from https://demo.webtend.net/html/munfirm/assets/css/style.css)
22:28:15	7587/7587	---M--	200	added ('OK')	image/png	date:Tue,%2024%20May%202022%2015:44:24%20GMT	https://demo.webtend.net/html/munfirm/assets/images/logos/logo-white.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/logos/logo-white.png	(from https://demo.webtend.net/html/munfirm/index2.html)
22:28:16	296523/296523	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jun%202022%2014:19:00%20GMT	https://demo.webtend.net/html/munfirm/assets/images/slider/slider-two-bg.jpg	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/slider/slider-two-bg.jpg	(from https://demo.webtend.net/html/munfirm/index2.html)
22:28:16	63166/63166	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2014:19:00%20GMT	https://demo.webtend.net/html/munfirm/assets/images/slider/slider-two1.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/slider/slider-two1.png	(from https://demo.webtend.net/html/munfirm/index2.html)
22:28:16	83360/83360	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2014:19:00%20GMT	https://demo.webtend.net/html/munfirm/assets/images/slider/slider-two3.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/slider/slider-two3.png	(from https://demo.webtend.net/html/munfirm/index2.html)
22:28:16	4963/4963	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2014:19:00%20GMT	https://demo.webtend.net/html/munfirm/assets/images/slider/leaf-3.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/slider/leaf-3.png	(from https://demo.webtend.net/html/munfirm/index2.html)
22:28:17	64142/64142	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Jun%202022%2014:04:30%20GMT	https://demo.webtend.net/html/munfirm/assets/images/about/about-left.jpg	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/about/about-left.jpg	(from https://demo.webtend.net/html/munfirm/index2.html)
22:28:17	6338/6338	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2014:04:30%20GMT	https://demo.webtend.net/html/munfirm/assets/images/about/about-left-over.png	E:/MunFirm/Arcelo/demo.webtend.net/html/munfirm/assets/images/about/about-left-over.png	(from https://demo.webtend.net/html/munfirm/index2.html)
